timestamp_iso,timestamp_unix,duree_s,vitesse_kmh,distance_km,pitch_deg,acceleration_ms2,puissance_w,puissance_cible_w
2026-07-26T20:28:50.915367+00:00,1785097730.915,0.36,0.00,0.0000,-0.02,-0.004,0.0,220.0
2026-07-26T20:28:51.412784+00:00,1785097731.413,0.86,0.00,0.0000,-0.02,-0.004,0.0,187.0
2026-07-26T20:28:51.916719+00:00,1785097731.917,1.36,0.00,0.0000,-0.03,-0.004,0.0,187.0
2026-07-26T20:28:52.417889+00:00,1785097732.418,1.86,0.00,0.0000,-0.03,-0.004,0.0,187.0
2026-07-26T20:28:52.915377+00:00,1785097732.915,2.36,0.00,0.0000,-0.03,-0.004,0.0,187.0
2026-07-26T20:28:53.413571+00:00,1785097733.414,2.86,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:28:53.907926+00:00,1785097733.908,3.35,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:28:54.414309+00:00,1785097734.414,3.86,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:28:54.909064+00:00,1785097734.909,4.36,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:28:55.406023+00:00,1785097735.406,4.85,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:28:55.905422+00:00,1785097735.905,5.35,0.00,0.0000,0.01,-0.004,0.0,187.0
2026-07-26T20:28:56.406243+00:00,1785097736.406,5.85,0.00,0.0000,0.01,-0.004,0.0,220.0
2026-07-26T20:28:56.908573+00:00,1785097736.909,6.36,0.00,0.0000,0.01,0.004,0.0,220.0
2026-07-26T20:28:57.411613+00:00,1785097737.412,6.86,0.00,0.0000,0.02,0.004,0.0,220.0
2026-07-26T20:28:57.906390+00:00,1785097737.906,7.35,0.00,0.0000,0.02,0.004,0.0,220.0
2026-07-26T20:28:58.411765+00:00,1785097738.412,7.86,0.00,0.0000,0.02,0.004,0.0,220.0
2026-07-26T20:28:58.909640+00:00,1785097738.910,8.36,0.00,0.0000,-0.00,0.004,0.0,220.0
2026-07-26T20:28:59.411087+00:00,1785097739.411,8.86,0.00,0.0000,-0.03,-0.012,0.0,187.0
2026-07-26T20:28:59.909183+00:00,1785097739.909,9.36,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:29:00.411151+00:00,1785097740.411,9.86,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:29:00.910753+00:00,1785097740.911,10.36,0.00,0.0000,-0.01,0.004,0.0,187.0
2026-07-26T20:29:01.416814+00:00,1785097741.417,10.86,0.00,0.0000,-0.00,-0.004,0.0,187.0
2026-07-26T20:29:01.914968+00:00,1785097741.915,11.36,0.00,0.0000,-0.02,0.004,0.0,187.0
2026-07-26T20:29:02.414033+00:00,1785097742.414,11.86,0.00,0.0000,-0.00,0.004,0.0,187.0
2026-07-26T20:29:02.909148+00:00,1785097742.909,12.36,0.00,0.0000,-0.00,0.004,0.0,187.0
