timestamp_iso,timestamp_unix,duree_s,vitesse_kmh,distance_km,pitch_deg,acceleration_ms2,puissance_w,puissance_cible_w
2026-08-08T15:27:47.951754+00:00,1786202867.952,0.08,0.00,0.0000,-1.60,0.000,0.0,220.0
2026-08-08T15:27:48.151889+00:00,1786202868.152,0.28,0.00,0.0000,-1.60,0.000,0.0,220.0
2026-08-08T15:27:48.353028+00:00,1786202868.353,0.48,0.00,0.0000,-1.60,0.000,0.0,220.0
2026-08-08T15:27:48.557823+00:00,1786202868.558,0.69,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:48.760262+00:00,1786202868.760,0.89,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:48.956761+00:00,1786202868.957,1.09,0.00,0.0000,-1.59,0.000,0.0,188.7
2026-08-08T15:27:49.155751+00:00,1786202869.156,1.28,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:49.360285+00:00,1786202869.360,1.49,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:49.561264+00:00,1786202869.561,1.69,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:49.762242+00:00,1786202869.762,1.89,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:49.961956+00:00,1786202869.962,2.09,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:50.163628+00:00,1786202870.164,2.29,0.00,0.0000,-1.60,0.000,0.0,188.7
2026-08-08T15:27:50.364546+00:00,1786202870.365,2.49,0.00,0.0000,-1.59,0.000,0.0,188.7
2026-08-08T15:27:50.565342+00:00,1786202870.565,2.69,0.00,0.0000,-1.59,0.000,0.0,188.7
2026-08-08T15:27:50.766226+00:00,1786202870.766,2.89,0.00,0.0000,-1.59,0.000,0.0,188.7
2026-08-08T15:27:50.965926+00:00,1786202870.966,3.09,0.00,0.0000,-1.59,0.000,0.0,188.7
2026-08-08T15:27:51.167359+00:00,1786202871.167,3.30,0.00,0.0000,-1.59,0.000,0.0,188.7
2026-08-08T15:27:51.364205+00:00,1786202871.364,3.49,0.00,0.0000,-1.59,0.000,0.0,188.7
2026-08-08T15:27:51.563742+00:00,1786202871.564,3.69,0.00,0.0000,-1.58,0.000,0.0,188.7
2026-08-08T15:27:51.761272+00:00,1786202871.761,3.89,0.00,0.0000,-1.58,0.000,0.0,188.7
2026-08-08T15:27:51.961571+00:00,1786202871.962,4.09,0.00,0.0000,-1.58,0.000,0.0,188.7
2026-08-08T15:27:52.161132+00:00,1786202872.161,4.29,0.00,0.0000,-1.57,0.000,0.0,188.7
2026-08-08T15:27:52.362503+00:00,1786202872.362,4.49,0.00,0.0000,-1.57,0.000,0.0,188.7
2026-08-08T15:27:52.563286+00:00,1786202872.563,4.69,0.00,0.0000,-1.57,0.000,0.0,188.7
2026-08-08T15:27:52.764091+00:00,1786202872.764,4.89,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:52.962941+00:00,1786202872.963,5.09,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:53.164463+00:00,1786202873.164,5.29,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:53.365610+00:00,1786202873.366,5.49,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:53.566746+00:00,1786202873.567,5.70,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:53.767180+00:00,1786202873.767,5.90,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:53.966726+00:00,1786202873.967,6.10,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:54.167121+00:00,1786202874.167,6.30,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:54.367977+00:00,1786202874.368,6.50,0.00,0.0000,-1.56,0.000,0.0,188.7
2026-08-08T15:27:54.567868+00:00,1786202874.568,6.70,0.00,0.0000,-1.57,0.000,0.0,188.7
2026-08-08T15:27:54.765540+00:00,1786202874.766,6.89,0.00,0.0000,-1.51,0.000,0.0,188.7
2026-08-08T15:27:55.110331+00:00,1786202875.110,7.24,0.00,0.0000,-1.32,0.000,0.0,188.7
2026-08-08T15:27:55.307462+00:00,1786202875.307,7.44,0.00,0.0000,-1.26,0.000,0.0,188.7
2026-08-08T15:27:55.682024+00:00,1786202875.682,7.81,0.00,0.0000,-1.20,0.000,0.0,188.7
2026-08-08T15:27:55.877820+00:00,1786202875.878,8.01,0.00,0.0000,-1.13,0.000,0.0,188.7
2026-08-08T15:27:56.074811+00:00,1786202876.075,8.20,0.00,0.0000,-1.07,0.000,0.0,188.7
2026-08-08T15:27:56.274418+00:00,1786202876.274,8.40,0.00,0.0000,-1.01,0.000,0.0,188.7
2026-08-08T15:27:56.662489+00:00,1786202876.662,8.79,0.00,0.0000,-0.89,0.000,0.0,188.7
2026-08-08T15:27:56.861952+00:00,1786202876.862,8.99,0.00,0.0000,-0.82,0.000,0.0,188.7
2026-08-08T15:27:57.062648+00:00,1786202877.063,9.19,0.00,0.0000,-0.76,0.000,0.0,188.7
2026-08-08T15:27:57.259476+00:00,1786202877.259,9.39,0.00,0.0000,-0.70,0.000,0.0,188.7
2026-08-08T15:27:57.458950+00:00,1786202877.459,9.59,0.00,0.0000,-0.64,0.000,0.0,188.7
2026-08-08T15:27:57.658284+00:00,1786202877.658,9.79,0.00,0.0000,-0.58,0.000,0.0,188.7
2026-08-08T15:27:58.047341+00:00,1786202878.047,10.18,0.00,0.0000,-0.45,0.000,0.0,188.7
2026-08-08T15:27:58.247322+00:00,1786202878.247,10.38,0.00,0.0000,-0.39,0.000,0.0,188.7
2026-08-08T15:27:58.443430+00:00,1786202878.443,10.57,0.00,0.0000,-0.33,0.000,0.0,188.7
2026-08-08T15:27:58.641601+00:00,1786202878.642,10.77,0.00,0.0000,-0.26,0.000,0.0,188.7
2026-08-08T15:27:59.026459+00:00,1786202879.026,11.16,0.00,0.0000,-0.14,0.000,0.0,188.7
2026-08-08T15:27:59.224538+00:00,1786202879.225,11.35,0.00,0.0000,-0.08,0.000,0.0,188.7
2026-08-08T15:27:59.611720+00:00,1786202879.612,11.74,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:27:59.812637+00:00,1786202879.813,11.94,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:00.014941+00:00,1786202880.015,12.14,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:00.216814+00:00,1786202880.217,12.35,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:00.416630+00:00,1786202880.417,12.55,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:00.618939+00:00,1786202880.619,12.75,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:00.821777+00:00,1786202880.822,12.95,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:01.023689+00:00,1786202881.024,13.15,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:01.225566+00:00,1786202881.226,13.35,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:01.425310+00:00,1786202881.425,13.55,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:01.627507+00:00,1786202881.627,13.76,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:01.829400+00:00,1786202881.829,13.96,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:02.031747+00:00,1786202882.032,14.16,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:02.234019+00:00,1786202882.234,14.36,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:02.436179+00:00,1786202882.436,14.56,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:02.638555+00:00,1786202882.639,14.77,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:02.840363+00:00,1786202882.840,14.97,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:03.042137+00:00,1786202883.042,15.17,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:03.244091+00:00,1786202883.244,15.37,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:03.442631+00:00,1786202883.443,15.57,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:03.644982+00:00,1786202883.645,15.77,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:03.846807+00:00,1786202883.847,15.98,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:04.047496+00:00,1786202884.047,16.18,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:04.249783+00:00,1786202884.250,16.38,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:04.448962+00:00,1786202884.449,16.58,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:04.652499+00:00,1786202884.652,16.78,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:04.854121+00:00,1786202884.854,16.98,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:05.055837+00:00,1786202885.056,17.18,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:05.253801+00:00,1786202885.254,17.38,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:05.451666+00:00,1786202885.452,17.58,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:05.654076+00:00,1786202885.654,17.78,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:05.856376+00:00,1786202885.856,17.98,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:06.058092+00:00,1786202886.058,18.19,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:06.260619+00:00,1786202886.261,18.39,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:06.461334+00:00,1786202886.461,18.59,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:06.663800+00:00,1786202886.664,18.79,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:06.866070+00:00,1786202886.866,18.99,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:07.068358+00:00,1786202887.068,19.20,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:07.271803+00:00,1786202887.272,19.40,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-08-08T15:28:07.472682+00:00,1786202887.473,19.60,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:07.671843+00:00,1786202887.672,19.80,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:07.873073+00:00,1786202887.873,20.00,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:08.073614+00:00,1786202888.074,20.20,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:08.274283+00:00,1786202888.274,20.40,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:08.470960+00:00,1786202888.471,20.60,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:08.673215+00:00,1786202888.673,20.80,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:08.873675+00:00,1786202888.874,21.00,0.00,0.0000,-0.02,0.000,0.0,188.7
2026-08-08T15:28:09.073916+00:00,1786202889.074,21.20,0.00,0.0000,-0.02,0.000,0.0,188.7
