timestamp_iso,timestamp_unix,duree_s,vitesse_kmh,distance_km,pitch_deg,acceleration_ms2,puissance_w,puissance_cible_w
2026-07-26T23:09:29.842490+00:00,1785107369.842,0.02,0.00,0.0000,0.00,0.000,0.0,220.0
2026-07-26T23:09:30.341876+00:00,1785107370.342,0.52,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:30.837223+00:00,1785107370.837,1.01,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:31.338200+00:00,1785107371.338,1.52,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:31.833304+00:00,1785107371.833,2.01,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:32.341511+00:00,1785107372.342,2.52,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:32.842955+00:00,1785107372.843,3.02,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:33.340832+00:00,1785107373.341,3.52,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:33.839671+00:00,1785107373.840,4.02,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:34.338305+00:00,1785107374.338,4.52,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:34.837795+00:00,1785107374.838,5.02,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:35.341804+00:00,1785107375.342,5.52,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:35.838814+00:00,1785107375.839,6.02,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:36.336561+00:00,1785107376.337,6.51,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:36.839061+00:00,1785107376.839,7.02,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:37.334631+00:00,1785107377.335,7.51,0.00,0.0000,0.00,0.000,0.0,188.7
2026-07-26T23:09:37.835749+00:00,1785107377.836,8.01,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:38.338027+00:00,1785107378.338,8.52,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:38.835725+00:00,1785107378.836,9.01,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:39.331900+00:00,1785107379.332,9.51,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:39.829657+00:00,1785107379.830,10.01,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:40.326012+00:00,1785107380.326,10.50,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:40.823149+00:00,1785107380.823,11.00,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:41.319754+00:00,1785107381.320,11.50,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:41.818217+00:00,1785107381.818,12.00,0.00,0.0000,-2.94,-0.031,0.0,188.7
2026-07-26T23:09:42.320248+00:00,1785107382.320,12.50,0.00,0.0000,-2.94,-0.031,0.0,188.7
2026-07-26T23:09:42.826913+00:00,1785107382.827,13.00,0.00,0.0000,-2.93,-0.004,0.0,188.7
2026-07-26T23:09:43.322006+00:00,1785107383.322,13.50,0.00,0.0000,-2.96,-0.004,0.0,188.7
2026-07-26T23:09:43.827188+00:00,1785107383.827,14.00,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:44.332197+00:00,1785107384.332,14.51,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:44.831518+00:00,1785107384.832,15.01,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:45.334753+00:00,1785107385.335,15.51,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:45.831975+00:00,1785107385.832,16.01,0.00,0.0000,-2.99,-0.004,0.0,188.7
2026-07-26T23:09:46.337109+00:00,1785107386.337,16.51,0.00,0.0000,-2.97,-0.031,0.0,188.7
2026-07-26T23:09:46.836013+00:00,1785107386.836,17.01,0.00,0.0000,-2.95,-0.004,0.0,188.7
2026-07-26T23:09:47.332527+00:00,1785107387.333,17.51,0.00,0.0000,-2.95,-0.004,0.0,188.7
2026-07-26T23:09:47.827666+00:00,1785107387.828,18.01,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:48.333668+00:00,1785107388.334,18.51,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:48.834971+00:00,1785107388.835,19.01,0.00,0.0000,-2.97,-0.039,0.0,188.7
2026-07-26T23:09:49.341264+00:00,1785107389.341,19.52,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:49.836698+00:00,1785107389.837,20.01,0.00,0.0000,-2.97,-0.004,0.0,188.7
2026-07-26T23:09:50.335431+00:00,1785107390.335,20.51,0.00,0.0000,-2.96,0.004,0.0,188.7
2026-07-26T23:09:50.832331+00:00,1785107390.832,21.01,0.00,0.0000,-2.96,-0.004,0.0,188.7
2026-07-26T23:09:51.338467+00:00,1785107391.338,21.52,0.00,0.0000,-2.97,0.004,0.0,188.7
2026-07-26T23:09:51.839637+00:00,1785107391.840,22.02,0.00,0.0000,-1.71,-0.184,0.0,188.7
2026-07-26T23:09:52.334845+00:00,1785107392.335,22.51,0.00,0.0000,-1.71,-0.184,0.0,188.7
2026-07-26T23:09:52.838721+00:00,1785107392.839,23.02,0.00,0.0000,-5.08,-0.285,0.0,188.7
2026-07-26T23:09:53.341899+00:00,1785107393.342,23.52,0.00,0.0000,-8.82,0.461,0.0,0.0
2026-07-26T23:09:53.837986+00:00,1785107393.838,24.02,0.00,0.0000,-3.68,-0.121,0.0,0.0
2026-07-26T23:09:54.336733+00:00,1785107394.337,24.51,0.00,0.0000,-3.68,-0.121,0.0,188.7
2026-07-26T23:09:54.833722+00:00,1785107394.834,25.01,0.00,0.0000,-2.55,-0.145,0.0,188.7
2026-07-26T23:09:55.328582+00:00,1785107395.329,25.51,0.00,0.0000,-2.82,0.090,0.0,188.7
2026-07-26T23:09:55.835406+00:00,1785107395.835,26.01,0.00,0.0000,-2.72,0.051,0.0,188.7
2026-07-26T23:09:56.330347+00:00,1785107396.330,26.51,0.00,0.0000,-2.71,0.008,0.0,188.7
2026-07-26T23:09:56.835890+00:00,1785107396.836,27.01,0.00,0.0000,-2.71,0.008,0.0,188.7
2026-07-26T23:09:57.340674+00:00,1785107397.341,27.52,0.00,0.0000,-2.73,0.000,0.0,188.7
2026-07-26T23:09:57.841217+00:00,1785107397.841,28.02,0.00,0.0000,-2.75,0.000,0.0,188.7
2026-07-26T23:09:58.338104+00:00,1785107398.338,28.52,0.00,0.0000,-2.75,0.000,0.0,188.7
2026-07-26T23:09:58.836843+00:00,1785107398.837,29.01,0.00,0.0000,-2.74,0.000,0.0,188.7
2026-07-26T23:09:59.342242+00:00,1785107399.342,29.52,0.00,0.0000,-2.74,0.000,0.0,188.7
2026-07-26T23:09:59.847463+00:00,1785107399.847,30.02,0.00,0.0000,-2.75,0.000,0.0,188.7
2026-07-26T23:10:00.344316+00:00,1785107400.344,30.52,0.00,0.0000,-2.75,0.000,0.0,188.7
2026-07-26T23:10:00.849140+00:00,1785107400.849,31.03,0.00,0.0000,-2.73,0.059,0.0,188.7
2026-07-26T23:10:01.349559+00:00,1785107401.350,31.53,0.00,0.0000,-0.03,-0.008,0.0,188.7
2026-07-26T23:10:01.845836+00:00,1785107401.846,32.02,0.00,0.0000,-0.03,-0.008,0.0,188.7
2026-07-26T23:10:02.343147+00:00,1785107402.343,32.52,0.00,0.0000,-0.01,0.000,0.0,188.7
2026-07-26T23:10:02.841337+00:00,1785107402.841,33.02,0.00,0.0000,-0.03,0.000,0.0,188.7
2026-07-26T23:10:03.341337+00:00,1785107403.341,33.52,0.00,0.0000,-0.02,0.020,0.0,188.7
2026-07-26T23:10:03.838885+00:00,1785107403.839,34.02,0.00,0.0000,-0.02,0.020,0.0,188.7
2026-07-26T23:10:04.333581+00:00,1785107404.334,34.51,0.00,0.0000,-0.05,0.027,0.0,188.7
2026-07-26T23:10:04.828274+00:00,1785107404.828,35.01,0.00,0.0000,-0.04,0.000,0.0,188.7
2026-07-26T23:10:05.324212+00:00,1785107405.324,35.50,0.00,0.0000,-0.05,-0.008,0.0,188.7
2026-07-26T23:10:05.820263+00:00,1785107405.820,36.00,0.00,0.0000,-0.06,0.027,0.0,188.7
2026-07-26T23:10:06.314684+00:00,1785107406.315,36.49,0.00,0.0000,-0.06,0.027,0.0,188.7
2026-07-26T23:10:06.814660+00:00,1785107406.815,36.99,0.00,0.0000,-0.06,-0.008,0.0,188.7
2026-07-26T23:10:07.309396+00:00,1785107407.309,37.49,0.00,0.0000,-0.38,-0.020,0.0,188.7
2026-07-26T23:10:07.816007+00:00,1785107407.816,37.99,0.00,0.0000,-1.31,0.004,0.0,188.7
2026-07-26T23:10:08.312205+00:00,1785107408.312,38.49,0.00,0.0000,-1.31,0.004,0.0,188.7
2026-07-26T23:10:08.808979+00:00,1785107408.809,38.99,0.00,0.0000,-2.76,-0.047,0.0,188.7
2026-07-26T23:10:09.304792+00:00,1785107409.305,39.48,0.00,0.0000,-11.20,0.438,0.0,188.7
2026-07-26T23:10:09.810687+00:00,1785107409.811,39.99,0.00,0.0000,-11.75,0.023,0.0,0.0
2026-07-26T23:10:10.311733+00:00,1785107410.312,40.49,0.00,0.0000,-9.26,0.055,0.0,0.0
2026-07-26T23:10:10.806692+00:00,1785107410.807,40.98,0.00,0.0000,-9.26,0.055,0.0,0.0
2026-07-26T23:10:11.310136+00:00,1785107411.310,41.49,0.00,0.0000,-9.06,0.016,0.0,0.0
2026-07-26T23:10:11.816607+00:00,1785107411.817,41.99,0.00,0.0000,-8.71,0.055,0.0,0.0
2026-07-26T23:10:12.311955+00:00,1785107412.312,42.49,0.00,0.0000,-8.39,0.117,0.0,0.0
2026-07-26T23:10:12.807689+00:00,1785107412.808,42.99,0.00,0.0000,-9.11,0.016,0.0,0.0
2026-07-26T23:10:13.302474+00:00,1785107413.302,43.48,0.00,0.0000,-9.11,0.016,0.0,0.0
2026-07-26T23:10:13.800206+00:00,1785107413.800,43.98,0.00,0.0000,-8.66,0.016,0.0,0.0
2026-07-26T23:10:14.305454+00:00,1785107414.305,44.48,0.00,0.0000,-8.32,0.031,0.0,0.0
2026-07-26T23:10:14.811751+00:00,1785107414.812,44.99,0.00,0.0000,-8.10,-0.004,0.0,0.0
