timestamp_iso,timestamp_unix,duree_s,vitesse_kmh,distance_km,pitch_deg,acceleration_ms2,puissance_w,puissance_cible_w
2026-07-26T21:09:10.494857+00:00,1785100150.495,0.29,0.00,0.0000,-6.38,-0.004,0.0,220.0
2026-07-26T21:09:10.997583+00:00,1785100150.998,0.79,0.00,0.0000,-6.37,0.004,0.0,0.0
2026-07-26T21:09:11.493531+00:00,1785100151.494,1.29,0.00,0.0000,-6.37,0.004,0.0,0.0
2026-07-26T21:09:12.000193+00:00,1785100152.000,1.80,0.00,0.0000,-6.37,0.004,0.0,0.0
2026-07-26T21:09:12.495978+00:00,1785100152.496,2.29,0.00,0.0000,-6.37,0.004,0.0,0.0
2026-07-26T21:09:12.995063+00:00,1785100152.995,2.79,0.00,0.0000,-6.37,0.004,0.0,0.0
2026-07-26T21:09:13.498859+00:00,1785100153.499,3.30,0.00,0.0000,-6.37,0.004,0.0,0.0
2026-07-26T21:09:13.996223+00:00,1785100153.996,3.79,0.00,0.0000,-6.36,0.039,0.0,0.0
2026-07-26T21:09:14.492640+00:00,1785100154.493,4.29,0.00,0.0000,-6.39,0.031,0.0,0.0
2026-07-26T21:09:14.987132+00:00,1785100154.987,4.78,0.00,0.0000,-6.41,-0.004,0.0,0.0
2026-07-26T21:09:15.481771+00:00,1785100155.482,5.28,0.00,0.0000,-6.41,-0.004,0.0,0.0
2026-07-26T21:09:15.985086+00:00,1785100155.985,5.78,0.00,0.0000,-6.39,0.004,0.0,0.0
2026-07-26T21:09:16.480753+00:00,1785100156.481,6.28,0.00,0.0000,-6.38,0.004,0.0,0.0
2026-07-26T21:09:16.976634+00:00,1785100156.977,6.77,0.00,0.0000,-6.43,-0.059,0.0,0.0
2026-07-26T21:09:17.471379+00:00,1785100157.471,7.27,0.00,0.0000,-6.54,0.016,0.0,0.0
2026-07-26T21:09:17.966957+00:00,1785100157.967,7.76,0.00,0.0000,-6.54,0.016,0.0,0.0
2026-07-26T21:09:18.467759+00:00,1785100158.468,8.26,0.00,0.0000,-6.50,-0.012,0.0,0.0
2026-07-26T21:09:18.967590+00:00,1785100158.968,8.76,0.00,0.0000,-6.47,0.023,0.0,0.0
2026-07-26T21:09:19.467672+00:00,1785100159.468,9.26,0.00,0.0000,-6.44,-0.004,0.0,0.0
2026-07-26T21:09:19.967118+00:00,1785100159.967,9.76,0.00,0.0000,-6.46,-0.004,0.0,0.0
2026-07-26T21:09:20.469375+00:00,1785100160.469,10.27,0.00,0.0000,-6.46,-0.004,0.0,0.0
2026-07-26T21:09:20.974603+00:00,1785100160.975,10.77,0.00,0.0000,-6.45,-0.012,0.0,0.0
2026-07-26T21:09:21.480862+00:00,1785100161.481,11.28,0.00,0.0000,-6.44,0.023,0.0,0.0
2026-07-26T21:09:21.983605+00:00,1785100161.984,11.78,0.00,0.0000,-6.45,-0.012,0.0,0.0
2026-07-26T21:09:22.479057+00:00,1785100162.479,12.28,0.00,0.0000,-6.45,-0.012,0.0,0.0
2026-07-26T21:09:22.975773+00:00,1785100162.976,12.77,0.00,0.0000,0.02,-0.012,0.0,0.0
2026-07-26T21:09:23.476965+00:00,1785100163.477,13.27,0.00,0.0000,0.03,-0.004,0.0,220.0
2026-07-26T21:09:23.972281+00:00,1785100163.972,13.77,0.00,0.0000,0.05,0.004,0.0,220.0
2026-07-26T21:09:24.478692+00:00,1785100164.479,14.28,0.00,0.0000,0.04,-0.012,0.0,220.0
2026-07-26T21:09:24.973489+00:00,1785100164.973,14.77,0.00,0.0000,0.04,-0.012,0.0,220.0
2026-07-26T21:09:25.469924+00:00,1785100165.470,15.27,0.00,0.0000,7.73,0.863,0.0,220.0
2026-07-26T21:09:25.970644+00:00,1785100165.971,15.77,0.00,0.0000,9.31,0.016,0.0,242.0
2026-07-26T21:09:26.476853+00:00,1785100166.477,16.27,0.00,0.0000,9.51,0.004,0.0,242.0
2026-07-26T21:09:26.973243+00:00,1785100166.973,16.77,0.00,0.0000,9.65,0.012,0.0,242.0
2026-07-26T21:09:27.478400+00:00,1785100167.478,17.28,0.00,0.0000,9.65,0.012,0.0,242.0
2026-07-26T21:09:27.975512+00:00,1785100167.976,17.77,0.00,0.0000,9.69,0.004,0.0,242.0
2026-07-26T21:09:28.481286+00:00,1785100168.481,18.28,0.00,0.0000,9.71,0.004,0.0,242.0
2026-07-26T21:09:28.979745+00:00,1785100168.980,18.78,0.00,0.0000,9.72,0.012,0.0,242.0
2026-07-26T21:09:29.481232+00:00,1785100169.481,19.28,0.00,0.0000,9.71,0.004,0.0,242.0
2026-07-26T21:09:29.987367+00:00,1785100169.987,19.78,0.00,0.0000,9.71,0.004,0.0,242.0
2026-07-26T21:09:30.484340+00:00,1785100170.484,20.28,0.00,0.0000,9.71,0.012,0.0,242.0
2026-07-26T21:09:30.989290+00:00,1785100170.989,20.79,0.00,0.0000,9.71,0.012,0.0,242.0
2026-07-26T21:09:31.486556+00:00,1785100171.487,21.28,0.00,0.0000,9.70,0.004,0.0,242.0
2026-07-26T21:09:31.982368+00:00,1785100171.982,21.78,0.00,0.0000,9.71,-0.027,0.0,242.0
2026-07-26T21:09:32.479609+00:00,1785100172.480,22.28,0.00,0.0000,9.71,-0.027,0.0,242.0
2026-07-26T21:09:32.976523+00:00,1785100172.977,22.77,0.00,0.0000,9.71,0.020,0.0,242.0
2026-07-26T21:09:33.480628+00:00,1785100173.481,23.28,0.00,0.0000,9.73,0.020,0.0,242.0
2026-07-26T21:09:33.984714+00:00,1785100173.985,23.78,0.00,0.0000,9.73,0.012,0.0,242.0
2026-07-26T21:09:34.487967+00:00,1785100174.488,24.28,0.00,0.0000,9.73,0.012,0.0,242.0
2026-07-26T21:09:34.984309+00:00,1785100174.984,24.78,0.00,0.0000,9.72,0.012,0.0,242.0
2026-07-26T21:09:35.487660+00:00,1785100175.488,25.28,0.00,0.0000,9.72,0.012,0.0,242.0
2026-07-26T21:09:35.985982+00:00,1785100175.986,25.78,0.00,0.0000,9.72,0.012,0.0,242.0
2026-07-26T21:09:36.482845+00:00,1785100176.483,26.28,0.00,0.0000,9.71,0.012,0.0,242.0
2026-07-26T21:09:36.988534+00:00,1785100176.989,26.79,19.03,0.0044,9.71,0.012,772.0,242.0
2026-07-26T21:09:37.487044+00:00,1785100177.487,27.28,19.03,0.0044,9.73,0.020,777.3,242.0
2026-07-26T21:09:37.988175+00:00,1785100177.988,27.79,12.59,0.0066,9.72,-0.020,490.1,242.0
2026-07-26T21:09:38.483027+00:00,1785100178.483,28.28,12.59,0.0066,9.72,0.012,498.9,242.0
2026-07-26T21:09:38.983514+00:00,1785100178.984,28.78,11.19,0.0088,9.70,0.004,439.1,242.0
2026-07-26T21:09:39.486441+00:00,1785100179.486,29.28,11.19,0.0088,9.70,0.004,439.1,242.0
